id|.order_no|.user_id|.status|.amount|.receiver_name|.receiver_phone|.remark|.create_time|.order_date
4575|.SO0000004575|.16115|.CANCELED|.4940.21|.张超|.13294138752|.世界备注|.2026-07-16 05:18:49|.2026-07-16
4576|.SO0000004576|.37188|.PAID|.15178.99|.曾辉|.13713749411|.参加备注|.2026-09-15 16:33:52|.2026-09-15
4577|.SO0000004577|.783|.CREATED|.17693.31|.杨利|.13042325703|.|.2026-08-17 03:48:55|.2026-08-17
4578|.SO0000004578|.23054|.CANCELED|.15480.07|.彭桂芳|.13909303303|.部门备注|.2026-07-19 15:03:58|.2026-07-19
4579|.SO0000004579|.48986|.CANCELED|.13507.09|.胡桂兰|.13187432731|.其实备注|.2026-09-18 02:19:01|.2026-09-18
4580|.SO0000004580|.53158|.SHIPPED|.7735.44|.侯东|.13765794262|.今天备注|.2026-08-20 13:34:04|.2026-08-20
4581|.SO0000004581|.52200|.CREATED|.12651.25|.鲁璐|.13224260995|.正在备注|.2026-07-22 00:49:07|.2026-07-22
4582|.SO0000004582|.42901|.CANCELED|.1821.61|.邓斌|.13743273523|.怎么备注|.2026-06-23 12:04:10|.2026-06-23
4583|.SO0000004583|.40857|.SHIPPED|.4559.96|.史静|.13275557550|.一次备注|.2026-08-23 23:19:13|.2026-08-23
4584|.SO0000004584|.39409|.CANCELED|.15811.85|.杨辉|.13946063659|.虽然备注|.2026-07-25 10:34:16|.2026-07-25
4585|.SO0000004585|.17059|.CREATED|.19406.17|.印龙|.13314585906|.作品备注|.2026-06-26 21:49:19|.2026-06-26
4586|.SO0000004586|.33600|.CANCELED|.6502.85|.党宁|.13715833622|.以上备注|.2026-08-26 09:04:22|.2026-08-26
4587|.SO0000004587|.25268|.DONE|.2474.63|.张玉兰|.13963600975|.虽然备注|.2026-07-28 20:19:25|.2026-07-28
4588|.SO0000004588|.19728|.SHIPPED|.12671.25|.董明|.13478090810|.美国备注|.2026-06-29 07:34:28|.2026-06-29
4589|.SO0000004589|.21353|.SHIPPED|.13199.15|.刘刚|.1X000004589|.|.2026-08-29 18:49:31|.2026-08-29
4590|.SO0000004590|.2421|.PAID|.8247.15|.李秀荣|.13339523296|.基本备注|.2026-07-31 06:04:34|.2026-07-31
4591|.SO0000004591|.59241|.CANCELED|.14068.09|.徐桂芳|.13929458667|.希望备注|.2026-07-02 17:19:37|.2026-07-02
4592|.SO0000004592|.51402|.PAID|.305.08|.徐丹丹|.13610937570|.还是备注|.2026-09-01 04:34:40|.2026-09-01
4593|.SO0000004593|.31695|.CANCELED|.15538.72|.陈璐|.13788193371|.时候备注|.2026-08-03 15:49:43|.2026-08-03
4594|.SO0000004594|.54174|.PAID|.11605.47|.冯丽|.13334987107|.设备备注|.2026-07-05 03:04:46|.2026-07-05
4595|.SO0000004595|.35949|.CREATED|.12582.95|.王凯|.13617726380|.那么备注|.2026-09-04 14:19:49|.2026-09-04
4596|.SO0000004596|.45337|.CANCELED|.2765.67|.叶秀梅|.13274399160|.音乐备注|.2026-08-06 01:34:52|.2026-08-06
4597|.SO0000004597|.5185|.DONE|.6101.21|.赵洋|.13828967694|.网络备注|.2026-07-08 12:49:55|.2026-07-08
4598|.SO0000004598|.23674|.PAID|.10742.02|.杨阳|.13812936364|.|.2026-09-07 00:04:58|.2026-09-07
4599|.SO0000004599|.35340|.PAID|.10997.77|.王玉英|.13582191087|.信息备注|.2026-08-09 11:20:01|.2026-08-09
4600|.SO0000004600|.42044|.SHIPPED|.7951.78|.唐畅|.13040683244|.通过备注|.2026-07-11 22:35:04|.2026-07-11
4601|.SO0000004601|.25891|.SHIPPED|.19591.46|.张雷|.13657335352|.活动备注|.2026-09-10 09:50:07|.2026-09-10
4602|.SO0000004602|.36166|.PAID|.2324.0|.王芳|.13426554922|.|.2026-08-12 21:05:10|.2026-08-12
4603|.SO0000004603|.31654|.PAID|.9457.33|.蒋志强|.13358006566|.|.2026-07-14 08:20:13|.2026-07-14
4604|.SO0000004604|.47170|.CREATED|.10410.69|.甘娜|.13352405674|.一次备注|.2026-09-13 19:35:16|.2026-09-13
4605|.SO0000004605|.15387|.PAID|.9397.28|.李凯|.13185288169|.全国备注|.2026-08-15 06:50:19|.2026-08-15
4606|.SO0000004606|.59517|.PAID|.7101.19|.周亮|.13805465008|.他的备注|.2026-07-17 18:05:22|.2026-07-17
4607|.SO0000004607|.33953|.CREATED|.17940.94|.李萍|.13339105614|.用户备注|.2026-09-16 05:20:25|.2026-09-16
4608|.SO0000004608|.52910|.SHIPPED|.4489.64|.乔林|.13597051085|.教育备注|.2026-08-18 16:35:28|.2026-08-18
4609|.SO0000004609|.27343|.SHIPPED|.17983.23|.贺瑞|.13223272038|.成为备注|.2026-07-20 03:50:31|.2026-07-20
4610|.SO0000004610|.45315|.DONE|.4255.02|.张兰英|.13916681881|.资源备注|.2026-06-21 15:05:34|.2026-06-21
4611|.SO0000004611|.19383|.PAID|.5315.64|.陈秀兰|.13810411112|.更新备注|.2026-08-21 02:20:37|.2026-08-21
4612|.SO0000004612|.29621|.CREATED|.9544.45|.李艳|.13890957633|.深圳备注|.2026-07-23 13:35:40|.2026-07-23
4613|.SO0000004613|.14094|.PAID|.3691.68|.徐琳|.13379772835|.介绍备注|.2026-06-24 00:50:43|.2026-06-24
4614|.SO0000004614|.33372|.SHIPPED|.6310.55|.申丽娟|.13068183887|.规定备注|.2026-08-24 12:05:46|.2026-08-24
4615|.SO0000004615|.31824|.PAID|.14005.88|.侯博|.13414446398|.次数备注|.2026-07-26 23:20:49|.2026-07-26
4616|.SO0000004616|.25726|.PAID|.4846.67|.王芳|.13328871502|.喜欢备注|.2026-06-27 10:35:52|.2026-06-27
4617|.SO0000004617|.24677|.DONE|.14741.13|.罗俊|.13879437388|.详细备注|.2026-08-27 21:50:55|.2026-08-27
4618|.SO0000004618|.57099|.PAID|.18553.14|.臧玲|.13543078269|.部分备注|.2026-07-29 09:05:58|.2026-07-29
4619|.SO0000004619|.16452|.PAID|.1710.89|.王亮|.13498472085|.|.2026-06-30 20:21:01|.2026-06-30
4620|.SO0000004620|.1527|.CREATED|.16811.93|.徐建华|.13652757128|.因为备注|.2026-08-30 07:36:04|.2026-08-30
4621|.SO0000004621|.48661|.SHIPPED|.17135.02|.米杰|.13999466590|.|.2026-08-01 18:51:07|.2026-08-01
4622|.SO0000004622|.59389|.PAID|.15971.42|.周桂花|.13908444206|.运行备注|.2026-07-03 06:06:10|.2026-07-03
4623|.SO0000004623|.52436|.CANCELED|.18983.23|.郑红霞|.13751429711|.数据备注|.2026-09-02 17:21:13|.2026-09-02
4624|.SO0000004624|.28017|.PAID|.8371.69|.王丽|.13008859413|.作者备注|.2026-08-04 04:36:16|.2026-08-04
4625|.SO0000004625|.33669|.CREATED|.14097.34|.赵秀珍|.13900300177|.语言备注|.2026-07-06 15:51:19|.2026-07-06
4626|.SO0000004626|.38461|.DONE|.2885.63|.黄萍|.13585591307|.责任备注|.2026-09-05 03:06:22|.2026-09-05
4627|.SO0000004627|.45963|.PAID|.10553.02|.戴小红|.13589889327|.帮助备注|.2026-08-07 14:21:25|.2026-08-07
4628|.SO0000004628|.55323|.SHIPPED|.5354.39|.杨丽娟|.13438080586|.单位备注|.2026-07-09 01:36:28|.2026-07-09
4629|.SO0000004629|.47683|.PAID|.15422.62|.张辉|.13761015783|.最新备注|.2026-09-08 12:51:31|.2026-09-08
4630|.SO0000004630|.3630|.PAID|.8960.98|.陈艳|.13213621445|.欢迎备注|.2026-08-10 00:06:34|.2026-08-10
4631|.SO0000004631|.30819|.CREATED|.13880.31|.刘成|.13486814656|.论坛备注|.2026-07-12 11:21:37|.2026-07-12
4632|.SO0000004632|.59747|.DONE|.11139.97|.聂琴|.13139351055|.两个备注|.2026-09-11 22:36:40|.2026-09-11
4633|.SO0000004633|.39792|.SHIPPED|.3013.92|.徐东|.13978243609|.|.2026-08-13 09:51:43|.2026-08-13
4634|.SO0000004634|.1157|.CREATED|.2059.22|.武洋|.13642500123|.喜欢备注|.2026-07-15 21:06:46|.2026-07-15
4635|.SO0000004635|.56207|.SHIPPED|.14018.26|.斯晨|.13109438811|.规定备注|.2026-09-14 08:21:49|.2026-09-14
4636|.SO0000004636|.29547|.PAID|.5190.08|.罗英|.13130807429|.情况备注|.2026-08-16 19:36:52|.2026-08-16
4637|.SO0000004637|.23639|.PAID|.16582.16|.张婷|.13702105595|.不过备注|.2026-07-18 06:51:55|.2026-07-18
4638|.SO0000004638|.17516|.PAID|.10091.08|.张波|.13571539028|.需要备注|.2026-09-17 18:06:58|.2026-09-17
4639|.SO0000004639|.10429|.SHIPPED|.9218.36|.陈刚|.13345987059|.投资备注|.2026-08-19 05:22:01|.2026-08-19
4640|.SO0000004640|.12413|.CREATED|.4258.37|.林超|.13597042783|.注意备注|.2026-07-21 16:37:04|.2026-07-21
4641|.SO0000004641|.55888|.PAID|.13282.95|.黎丹|.13250087275|.喜欢备注|.2026-06-22 03:52:07|.2026-06-22
4642|.SO0000004642|.25528|.PAID|.6090.99|.杨洁|.13808723407|.而且备注|.2026-08-22 15:07:10|.2026-08-22
4643|.SO0000004643|.34380|.CANCELED|.17946.34|.王雪|.13469615426|.人民备注|.2026-07-24 02:22:13|.2026-07-24
4644|.SO0000004644|.38104|.SHIPPED|.14668.13|.李丽娟|.13409172340|.|.2026-06-25 13:37:16|.2026-06-25
4645|.SO0000004645|.50154|.PAID|.15928.11|.李敏|.13372508207|.等级备注|.2026-08-25 00:52:19|.2026-08-25
4646|.SO0000004646|.11059|.SHIPPED|.10891.34|.赵娜|.13647030549|.电话备注|.2026-07-27 12:07:22|.2026-07-27
4647|.SO0000004647|.46171|.DONE|.10474.8|.林冬梅|.13159746335|.本站备注|.2026-06-28 23:22:25|.2026-06-28
4648|.SO0000004648|.50971|.PAID|.3985.07|.沙丽华|.13134436281|.单位备注|.2026-08-28 10:37:28|.2026-08-28
4649|.SO0000004649|.30697|.CREATED|.14627.59|.侯鹏|.13236272274|.以上备注|.2026-07-30 21:52:31|.2026-07-30
4650|.SO0000004650|.18888|.PAID|.4747.6|.刘浩|.13045835012|.学习备注|.2026-07-01 09:07:34|.2026-07-01
4651|.SO0000004651|.9052|.PAID|.2873.81|.陈玉华|.13237665733|.比较备注|.2026-08-31 20:22:37|.2026-08-31
4652|.SO0000004652|.28299|.PAID|.6110.55|.吴英|.13093404206|.文化备注|.2026-08-02 07:37:40|.2026-08-02
4653|.SO0000004653|.18200|.DONE|.10692.73|.张建军|.13594105691|.结果备注|.2026-07-04 18:52:43|.2026-07-04
4654|.SO0000004654|.18124|.PAID|.16143.49|.刘桂兰|.13196593863|.次数备注|.2026-09-03 06:07:46|.2026-09-03
4655|.SO0000004655|.19620|.PAID|.18084.15|.王建平|.13881565807|.方面备注|.2026-08-05 17:22:49|.2026-08-05
4656|.SO0000004656|.32370|.CREATED|.2597.16|.匡金凤|.13660657801|.|.2026-07-07 04:37:52|.2026-07-07
4657|.SO0000004657|.28452|.CREATED|.205.9|.徐莉|.13893805553|.网站备注|.2026-09-06 15:52:55|.2026-09-06
4658|.SO0000004658|.35288|.PAID|.12823.03|.崔红霞|.13365987346|.计划备注|.2026-08-08 03:07:58|.2026-08-08
4659|.SO0000004659|.10536|.SHIPPED|.5634.46|.杜梅|.13904006508|.作为备注|.2026-07-10 14:23:01|.2026-07-10
4660|.SO0000004660|.46005|.CREATED|.17557.53|.张成|.13718328015|.生活备注|.2026-09-09 01:38:04|.2026-09-09
4661|.SO0000004661|.45119|.CANCELED|.18565.26|.杨宇|.13617547026|.|.2026-08-11 12:53:07|.2026-08-11
4662|.SO0000004662|.32929|.PAID|.971.14|.杨兵|.13844335155|.觉得备注|.2026-07-13 00:08:10|.2026-07-13
4663|.SO0000004663|.47203|.SHIPPED|.16914.87|.陈阳|.13515664990|.科技备注|.2026-09-12 11:23:13|.2026-09-12
4664|.SO0000004664|.15118|.PAID|.9237.01|.文成|.13810551631|.更多备注|.2026-08-14 22:38:16|.2026-08-14
4665|.SO0000004665|.2312|.CREATED|.7408.15|.黄秀珍|.13850649811|.首页备注|.2026-07-16 09:53:19|.2026-07-16
4666|.SO0000004666|.53752|.PAID|.10202.72|.邓燕|.13189722977|.朋友备注|.2026-09-15 21:08:22|.2026-09-15
4667|.SO0000004667|.13158|.CANCELED|.3119.8|.杨鹏|.13391688660|.搜索备注|.2026-08-17 08:23:25|.2026-08-17
4668|.SO0000004668|.40941|.CANCELED|.9839.5|.姚凤兰|.13966971368|.分析备注|.2026-07-19 19:38:28|.2026-07-19
4669|.SO0000004669|.30818|.CREATED|.2933.79|.王彬|.13068497825|.他们备注|.2026-09-18 06:53:31|.2026-09-18
4670|.SO0000004670|.47191|.PAID|.4372.74|.李淑兰|.13823109424|.推荐备注|.2026-08-20 18:08:34|.2026-08-20
4671|.SO0000004671|.44757|.DONE|.2870.54|.丁小红|.13167032247|.数据备注|.2026-07-22 05:23:37|.2026-07-22
4672|.SO0000004672|.38898|.SHIPPED|.10016.34|.罗明|.13454874467|.最大备注|.2026-06-23 16:38:40|.2026-06-23
4673|.SO0000004673|.45540|.PAID|.4396.54|.贾峰|.13938920649|.一些备注|.2026-08-23 03:53:43|.2026-08-23
4674|.SO0000004674|.21904|.CANCELED|.7550.15|.钱璐|.13187083759|.销售备注|.2026-07-25 15:08:46|.2026-07-25
4675|.SO0000004675|.55973|.CREATED|.1875.26|.陶杰|.13743367133|.个人备注|.2026-06-26 02:23:49|.2026-06-26
4676|.SO0000004676|.267|.SHIPPED|.7657.07|.吴建|.13494513097|.搜索备注|.2026-08-26 13:38:52|.2026-08-26
4677|.SO0000004677|.40909|.DONE|.2639.71|.顾建平|.13770897193|.使用备注|.2026-07-28 00:53:55|.2026-07-28
4678|.SO0000004678|.31819|.PAID|.19019.92|.韩欢|.13723393603|.成为备注|.2026-06-29 12:08:58|.2026-06-29
4679|.SO0000004679|.31162|.DONE|.1799.14|.阎玉华|.13580029226|.非常备注|.2026-08-29 23:24:01|.2026-08-29
4680|.SO0000004680|.9746|.SHIPPED|.414.43|.陈娟|.13002910620|.一下备注|.2026-07-31 10:39:04|.2026-07-31
4681|.SO0000004681|.2432|.CANCELED|.12626.21|.张峰|.13567713876|.时间备注|.2026-07-02 21:54:07|.2026-07-02
4682|.SO0000004682|.36642|.CANCELED|.19178.83|.周秀华|.13177354569|.文化备注|.2026-09-01 09:09:10|.2026-09-01
4683|.SO0000004683|.57407|.SHIPPED|.2342.47|.林秀英|.13924251936|.还是备注|.2026-08-03 20:24:13|.2026-08-03
4684|.SO0000004684|.56967|.PAID|.19970.94|.全淑珍|.13006202105|.问题备注|.2026-07-05 07:39:16|.2026-07-05
4685|.SO0000004685|.59250|.PAID|.11036.41|.罗帆|.13974739407|.说明备注|.2026-09-04 18:54:19|.2026-09-04
4686|.SO0000004686|.9121|.PAID|.13160.22|.傅杨|.13245496420|.|.2026-08-06 06:09:22|.2026-08-06
4687|.SO0000004687|.14580|.CREATED|.6437.71|.刘淑华|.13597444096|.显示备注|.2026-07-08 17:24:25|.2026-07-08
4688|.SO0000004688|.55623|.PAID|.796.47|.王冬梅|.13641710103|.是一备注|.2026-09-07 04:39:28|.2026-09-07
4689|.SO0000004689|.56380|.CREATED|.8314.55|.胡亮|.13231636936|.下载备注|.2026-08-09 15:54:31|.2026-08-09
4690|.SO0000004690|.40789|.CANCELED|.1592.23|.崔红霞|.13506361781|.根据备注|.2026-07-11 03:09:34|.2026-07-11
4691|.SO0000004691|.28204|.CANCELED|.2026.36|.谢淑珍|.13133829443|.名称备注|.2026-09-10 14:24:37|.2026-09-10
4692|.SO0000004692|.42824|.PAID|.8434.98|.张强|.13079361005|.应该备注|.2026-08-12 01:39:40|.2026-08-12
4693|.SO0000004693|.11558|.CANCELED|.17598.46|.梁亮|.13599628440|.一次备注|.2026-07-14 12:54:43|.2026-07-14
4694|.SO0000004694|.14767|.DONE|.19109.43|.邵秀梅|.13689985098|.提高备注|.2026-09-13 00:09:46|.2026-09-13
4695|.SO0000004695|.4669|.PAID|.8021.86|.王宁|.13077148163|.当然备注|.2026-08-15 11:24:49|.2026-08-15
4696|.SO0000004696|.36157|.CANCELED|.8675.44|.万军|.13366510848|.业务备注|.2026-07-17 22:39:52|.2026-07-17
4697|.SO0000004697|.42984|.CANCELED|.3327.1|.姜涛|.13998253161|.位置备注|.2026-09-16 09:54:55|.2026-09-16
4698|.SO0000004698|.2773|.CANCELED|.5255.31|.张斌|.13877323057|.作者备注|.2026-08-18 21:09:58|.2026-08-18
4699|.SO0000004699|.14769|.CANCELED|.7516.54|.谢玉|.13605287528|.精华备注|.2026-07-20 08:25:01|.2026-07-20
4700|.SO0000004700|.35472|.CREATED|.7624.02|.刘春梅|.13099889804|.个人备注|.2026-06-21 19:40:04|.2026-06-21
4701|.SO0000004701|.45526|.CANCELED|.2660.1|.李龙|.13755271665|.如果备注|.2026-08-21 06:55:07|.2026-08-21
4702|.SO0000004702|.15170|.SHIPPED|.13609.54|.孙斌|.13872481369|.现在备注|.2026-07-23 18:10:10|.2026-07-23
4703|.SO0000004703|.44464|.PAID|.2074.37|.温秀梅|.13588043091|.因此备注|.2026-06-24 05:25:13|.2026-06-24
4704|.SO0000004704|.20395|.DONE|.3818.94|.张秀华|.13841032483|.电子备注|.2026-08-24 16:40:16|.2026-08-24
4705|.SO0000004705|.49156|.DONE|.10412.74|.刘平|.13890404243|.价格备注|.2026-07-26 03:55:19|.2026-07-26
4706|.SO0000004706|.20702|.SHIPPED|.13778.77|.赵浩|.13421518862|.发展备注|.2026-06-27 15:10:22|.2026-06-27
4707|.SO0000004707|.8785|.CANCELED|.14969.51|.卿凤兰|.13451798915|.一起备注|.2026-08-27 02:25:25|.2026-08-27
4708|.SO0000004708|.25444|.PAID|.8295.62|.赵阳|.13441667659|.基本备注|.2026-07-29 13:40:28|.2026-07-29
4709|.SO0000004709|.34542|.DONE|.3054.07|.杨雷|.13126855834|.时间备注|.2026-06-30 00:55:31|.2026-06-30
4710|.SO0000004710|.48599|.DONE|.1376.8|.王梅|.13890869980|.可能备注|.2026-08-30 12:10:34|.2026-08-30
4711|.SO0000004711|.44320|.PAID|.2828.17|.方玉华|.13471316221|.一起备注|.2026-08-01 23:25:37|.2026-08-01
4712|.SO0000004712|.58282|.SHIPPED|.8269.36|.陈博|.13192610062|.发生备注|.2026-07-03 10:40:40|.2026-07-03
4713|.SO0000004713|.22524|.CANCELED|.10628.32|.景荣|.13438460359|.朋友备注|.2026-09-02 21:55:43|.2026-09-02
4714|.SO0000004714|.6623|.CREATED|.14505.0|.薛想|.13896451975|.城市备注|.2026-08-04 09:10:46|.2026-08-04
4715|.SO0000004715|.28742|.CANCELED|.10273.89|.薛淑兰|.13753077801|.影响备注|.2026-07-06 20:25:49|.2026-07-06
4716|.SO0000004716|.29221|.CANCELED|.9505.37|.吴小红|.13216877700|.环境备注|.2026-09-05 07:40:52|.2026-09-05
4717|.SO0000004717|.865|.CREATED|.5820.05|.张秀兰|.13824208259|.朋友备注|.2026-08-07 18:55:55|.2026-08-07
4718|.SO0000004718|.11036|.CANCELED|.13343.87|.刘勇|.13511866394|.过程备注|.2026-07-09 06:10:58|.2026-07-09
4719|.SO0000004719|.7412|.DONE|.3092.52|.钟琴|.13134067673|.所以备注|.2026-09-08 17:26:01|.2026-09-08
4720|.SO0000004720|.32044|.PAID|.8331.89|.刘东|.1X000004720|.密码备注|.2026-08-10 04:41:04|.2026-08-10
4721|.SO0000004721|.38351|.PAID|.7446.17|.范成|.13427634261|.应该备注|.2026-07-12 15:56:07|.2026-07-12
4722|.SO0000004722|.24816|.PAID|.11345.94|.刘勇|.13938831149|.介绍备注|.2026-09-11 03:11:10|.2026-09-11
4723|.SO0000004723|.48582|.PAID|.18879.67|.董小红|.1X000004723|.一下备注|.2026-08-13 14:26:13|.2026-08-13
4724|.SO0000004724|.46692|.SHIPPED|.9891.45|.许彬|.13203194563|.她的备注|.2026-07-15 01:41:16|.2026-07-15
4725|.SO0000004725|.3457|.CANCELED|.6711.64|.杨雷|.13722449954|.报告备注|.2026-09-14 12:56:19|.2026-09-14
4726|.SO0000004726|.37424|.DONE|.2953.12|.梁颖|.13946720803|.自己备注|.2026-08-16 00:11:22|.2026-08-16
4727|.SO0000004727|.40559|.SHIPPED|.13225.4|.鞠阳|.13754477573|.两个备注|.2026-07-18 11:26:25|.2026-07-18
4728|.SO0000004728|.25898|.DONE|.7187.46|.张淑兰|.13632046607|.积分备注|.2026-09-17 22:41:28|.2026-09-17
4729|.SO0000004729|.10035|.DONE|.4937.0|.朱瑜|.13395523768|.为什备注|.2026-08-19 09:56:31|.2026-08-19
4730|.SO0000004730|.3340|.PAID|.4846.62|.邵桂香|.13062869640|.一起备注|.2026-07-21 21:11:34|.2026-07-21
4731|.SO0000004731|.42660|.CANCELED|.3019.23|.吴丹|.13902439138|.工具备注|.2026-06-22 08:26:37|.2026-06-22
4732|.SO0000004732|.52192|.PAID|.2695.84|.王秀荣|.1X000004732|.或者备注|.2026-08-22 19:41:40|.2026-08-22
4733|.SO0000004733|.22592|.DONE|.17678.65|.黄冬梅|.13509093414|.方法备注|.2026-07-24 06:56:43|.2026-07-24
4734|.SO0000004734|.52524|.SHIPPED|.7550.5|.冉伟|.13976507535|.这种备注|.2026-06-25 18:11:46|.2026-06-25
4735|.SO0000004735|.23121|.PAID|.7324.74|.梁淑英|.13272533955|.都是备注|.2026-08-25 05:26:49|.2026-08-25
4736|.SO0000004736|.47205|.PAID|.636.34|.张超|.13376368991|.为什备注|.2026-07-27 16:41:52|.2026-07-27
4737|.SO0000004737|.44156|.PAID|.16301.84|.刘强|.13024051574|.专业备注|.2026-06-28 03:56:55|.2026-06-28
4738|.SO0000004738|.27363|.PAID|.11517.67|.胡晨|.13774734001|.政府备注|.2026-08-28 15:11:58|.2026-08-28
4739|.SO0000004739|.34094|.PAID|.1550.79|.王玲|.13077042516|.关系备注|.2026-07-30 02:27:01|.2026-07-30
4740|.SO0000004740|.5968|.SHIPPED|.472.61|.杨丽娟|.13855684890|.有些备注|.2026-07-01 13:42:04|.2026-07-01
4741|.SO0000004741|.13335|.CANCELED|.1286.63|.王燕|.13685657104|.时候备注|.2026-08-31 00:57:07|.2026-08-31
4742|.SO0000004742|.54474|.PAID|.3291.04|.高帆|.13200822232|.回复备注|.2026-08-02 12:12:10|.2026-08-02
4743|.SO0000004743|.35757|.SHIPPED|.262.02|.薛燕|.13124833536|.有些备注|.2026-07-04 23:27:13|.2026-07-04
4744|.SO0000004744|.10667|.CANCELED|.15873.37|.黄浩|.13069856817|.知道备注|.2026-09-03 10:42:16|.2026-09-03
4745|.SO0000004745|.686|.CANCELED|.8217.39|.卢冬梅|.13786936657|.如何备注|.2026-08-05 21:57:19|.2026-08-05
4746|.SO0000004746|.50662|.CREATED|.12803.96|.侯秀云|.13055557070|.组织备注|.2026-07-07 09:12:22|.2026-07-07
4747|.SO0000004747|.49182|.CANCELED|.9690.37|.黄莹|.13555927248|.设备备注|.2026-09-06 20:27:25|.2026-09-06
4748|.SO0000004748|.55570|.SHIPPED|.12962.64|.杨浩|.13799564876|.正在备注|.2026-08-08 07:42:28|.2026-08-08
4749|.SO0000004749|.31112|.PAID|.10337.36|.吴坤|.13871804053|.不是备注|.2026-07-10 18:57:31|.2026-07-10
4750|.SO0000004750|.26739|.DONE|.19329.16|.李玉兰|.13961739416|.详细备注|.2026-09-09 06:12:34|.2026-09-09
4751|.SO0000004751|.2736|.CREATED|.3391.64|.李娟|.13206839092|.合作备注|.2026-08-11 17:27:37|.2026-08-11
4752|.SO0000004752|.6907|.DONE|.13017.24|.章宇|.13418451980|.精华备注|.2026-07-13 04:42:40|.2026-07-13
4753|.SO0000004753|.52109|.CREATED|.5993.07|.焦杨|.13919981740|.什么备注|.2026-09-12 15:57:43|.2026-09-12
4754|.SO0000004754|.58540|.CREATED|.8719.06|.贾秀华|.13763885462|.重要备注|.2026-08-14 03:12:46|.2026-08-14
4755|.SO0000004755|.35181|.PAID|.11602.11|.吴燕|.13574941465|.喜欢备注|.2026-07-16 14:27:49|.2026-07-16
4756|.SO0000004756|.36809|.PAID|.17460.33|.梁超|.13830448955|.安全备注|.2026-09-15 01:42:52|.2026-09-15
4757|.SO0000004757|.43329|.DONE|.10161.7|.张淑华|.13070860575|.说明备注|.2026-08-17 12:57:55|.2026-08-17
4758|.SO0000004758|.13819|.SHIPPED|.11657.91|.刘亮|.13260076644|.由于备注|.2026-07-19 00:12:58|.2026-07-19
4759|.SO0000004759|.45096|.SHIPPED|.13032.19|.陈坤|.13882023058|.中心备注|.2026-09-18 11:28:01|.2026-09-18
4760|.SO0000004760|.19987|.DONE|.5694.84|.张佳|.13941257018|.|.2026-08-20 22:43:04|.2026-08-20
4761|.SO0000004761|.50747|.SHIPPED|.9456.76|.杜龙|.13361959965|.进行备注|.2026-07-22 09:58:07|.2026-07-22
4762|.SO0000004762|.32649|.PAID|.12159.04|.杜亮|.13683541236|.责任备注|.2026-06-23 21:13:10|.2026-06-23
4763|.SO0000004763|.28107|.CANCELED|.13683.26|.贺建华|.13200003134|.|.2026-08-23 08:28:13|.2026-08-23
4764|.SO0000004764|.36489|.DONE|.5434.73|.董成|.13810842992|.语言备注|.2026-07-25 19:43:16|.2026-07-25
4765|.SO0000004765|.9530|.DONE|.19985.02|.张鹏|.13393565142|.感觉备注|.2026-06-26 06:58:19|.2026-06-26
4766|.SO0000004766|.676|.PAID|.19059.65|.唐杨|.13248460910|.一切备注|.2026-08-26 18:13:22|.2026-08-26
4767|.SO0000004767|.39171|.SHIPPED|.8918.48|.王利|.13181400509|.人员备注|.2026-07-28 05:28:25|.2026-07-28
4768|.SO0000004768|.45927|.PAID|.3432.05|.刘俊|.13986703343|.公司备注|.2026-06-29 16:43:28|.2026-06-29
4769|.SO0000004769|.34979|.PAID|.10566.4|.左杨|.13927056813|.电话备注|.2026-08-29 03:58:31|.2026-08-29
4770|.SO0000004770|.49371|.PAID|.2181.16|.刘佳|.13212240194|.生活备注|.2026-07-31 15:13:34|.2026-07-31
4771|.SO0000004771|.18552|.PAID|.15846.84|.李凤英|.13071397163|.无法备注|.2026-07-02 02:28:37|.2026-07-02
